postcode,"postcodelat","postcodelong","lsoacode","lsoaname","lsoalat","lsoalong","IMD-rank"
MK43 8SN,"52.128178","-0.582719","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8RY,"52.123839","-0.543138","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 9BD,"52.107404","-0.543264","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8TX,"52.139434","-0.573711","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8TD,"52.103601","-0.577146","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8RZ,"52.120057","-0.548549","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 9BE,"52.109884","-0.538802","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8TE,"52.105677","-0.573386","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8TF,"52.115542","-0.555019","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8SQ,"52.129803","-0.567605","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8RH,"52.120467","-0.518635","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8QS,"52.139546","-0.548237","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8SR,"52.130134","-0.555687","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 9BH,"52.108293","-0.525799","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8BU,"52.150646","-0.572973","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8TH,"52.118376","-0.544937","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8SS,"52.121932","-0.590483","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8RJ,"52.117164","-0.524119","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8ST,"52.127300","-0.595821","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 9BJ,"52.105841","-0.525311","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8SU,"52.120321","-0.592637","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8SA,"52.118224","-0.551529","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 8RL,"52.115345","-0.528941","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK43 9BL,"52.111271","-0.526650","E01017547","Bedford 002F","52.12513","-0.56004",20870
MK44 2FD,"52.215647","-0.459482","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RH,"52.192950","-0.509631","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QS,"52.234524","-0.509542","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DZ,"52.217106","-0.454806","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DF,"52.212062","-0.467935","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QT,"52.223976","-0.500233","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DG,"52.215707","-0.476578","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RJ,"52.189474","-0.509952","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2EQ,"52.205673","-0.448953","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QU,"52.232862","-0.487017","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DH,"52.204193","-0.480367","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1ZY,"52.205867","-0.490305","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QB,"52.214114","-0.504575","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1SA,"52.195156","-0.516331","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RL,"52.187686","-0.503633","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QW,"52.217381","-0.513337","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DJ,"52.199785","-0.476668","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1SB,"52.192916","-0.514782","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QX,"52.211732","-0.504582","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QD,"52.214906","-0.503187","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1TL,"52.213636","-0.500903","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2EA,"52.226430","-0.451349","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QE,"52.213274","-0.501457","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DL,"52.208747","-0.466805","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1SD,"52.192951","-0.515483","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2EB,"52.228737","-0.444914","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QF,"52.213057","-0.505562","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1SE,"52.194728","-0.514487","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RP,"52.183353","-0.510858","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1YU,"52.191038","-0.514157","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QG,"52.212904","-0.504118","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2ED,"52.216851","-0.445666","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QH,"52.211785","-0.506659","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1SG,"52.193302","-0.516949","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RR,"52.191971","-0.509751","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2EE,"52.213896","-0.442519","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DP,"52.201394","-0.465521","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1SH,"52.194147","-0.516174","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RS,"52.183290","-0.510846","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QJ,"52.211971","-0.505745","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DQ,"52.208145","-0.486993","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RT,"52.195614","-0.515540","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DR,"52.214023","-0.459743","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2FQ,"52.197724","-0.495453","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RU,"52.194045","-0.513076","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2EH,"52.214096","-0.454984","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QL,"52.212311","-0.504899","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DS,"52.214755","-0.457903","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RB,"52.194240","-0.510714","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2HQ,"52.229872","-0.445739","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DT,"52.215519","-0.457920","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QN,"52.210789","-0.509005","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DU,"52.215246","-0.456949","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DA,"52.215150","-0.464067","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2YP,"52.221179","-0.479758","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RX,"52.193997","-0.512127","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RD,"52.194356","-0.509935","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1ED,"52.214378","-0.504815","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DB,"52.214754","-0.461972","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RY,"52.193675","-0.513644","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RE,"52.195361","-0.508336","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1NH,"52.221498","-0.513990","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QP,"52.218794","-0.512763","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RZ,"52.201879","-0.510459","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RF,"52.193836","-0.507933","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QQ,"52.212587","-0.504714","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DX,"52.214587","-0.454015","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DD,"52.224461","-0.472105","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1RG,"52.192671","-0.511805","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1QR,"52.222450","-0.511791","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DY,"52.215094","-0.456384","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 2DE,"52.219825","-0.472396","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK44 1FD,"52.196600","-0.489800","E01017478","Bedford 003A","52.21189","-0.48245",21323
MK41 8LH,"52.153922","-0.436280","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8JJ,"52.153072","-0.432494","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8ED,"52.153590","-0.439712","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 0DQ,"52.155267","-0.428514","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8EE,"52.152447","-0.438919","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8JL,"52.155854","-0.429400","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8EG,"52.152969","-0.438345","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8JN,"52.152404","-0.432313","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8HP,"52.151097","-0.430079","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8HR,"52.151817","-0.430799","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8JQ,"52.153146","-0.433997","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8HS,"52.152285","-0.430110","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8JR,"52.153728","-0.437222","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8LQ,"52.153456","-0.435726","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8HT,"52.151817","-0.429440","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 0DE,"52.154564","-0.429767","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 0DF,"52.155087","-0.429193","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 0AS,"52.150565","-0.428563","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 0DG,"52.155408","-0.428992","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8HW,"52.150516","-0.430333","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 0AT,"52.152140","-0.428668","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 0DH,"52.154025","-0.428441","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8HD,"52.153564","-0.435050","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8JW,"52.152117","-0.431739","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8JD,"52.153422","-0.434485","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8JE,"52.152539","-0.434384","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8JF,"52.151392","-0.432612","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8HH,"52.153283","-0.438290","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8JG,"52.152448","-0.432926","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK41 8LG,"52.154171","-0.434707","E01017529","Bedford 006A","52.15299","-0.43229",23480
MK42 7AX,"52.117644","-0.502954","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7BN,"52.114647","-0.507670","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7LG,"52.116055","-0.503869","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8BW,"52.120439","-0.496492","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8QB,"52.118282","-0.496550","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8BX,"52.120402","-0.495719","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7AH,"52.116183","-0.501177","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8QD,"52.118745","-0.495541","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8QE,"52.120448","-0.498580","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7AJ,"52.116087","-0.502831","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8QF,"52.119750","-0.498180","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK43 8RA,"52.115639","-0.514326","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7BA,"52.117589","-0.503569","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7AL,"52.115642","-0.503211","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8RQ,"52.121742","-0.499954","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8QH,"52.118787","-0.497351","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7BB,"52.116670","-0.505528","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8QJ,"52.119164","-0.498025","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7BX,"52.116185","-0.501382","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8PU,"52.119286","-0.499846","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7BD,"52.117146","-0.506958","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7FB,"52.117446","-0.506451","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7BE,"52.116222","-0.507106","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8QL,"52.119558","-0.498610","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8RB,"52.122275","-0.498723","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8BN,"52.120217","-0.496748","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8PX,"52.117239","-0.498673","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7FD,"52.116964","-0.507461","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7BG,"52.115761","-0.506186","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7AR,"52.115044","-0.504954","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8PY,"52.116916","-0.498772","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7FE,"52.117358","-0.507345","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7BH,"52.115853","-0.509192","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7AS,"52.115399","-0.505337","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8BP,"52.119192","-0.494635","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7EQ,"52.116372","-0.502646","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7AT,"52.116350","-0.504414","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8QP,"52.120991","-0.499599","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7BJ,"52.115171","-0.507930","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7AU,"52.116904","-0.502774","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7AA,"52.116816","-0.502193","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8QQ,"52.118534","-0.497958","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7AB,"52.117728","-0.502484","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8QR,"52.121457","-0.498795","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 7BL,"52.115486","-0.507247","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK42 8RH,"52.121278","-0.500276","E01017510","Bedford 016B","52.11765","-0.50404",23530
MK41 7RP,"52.144253","-0.471006","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7RQ,"52.146113","-0.470870","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7RR,"52.144223","-0.471417","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7TQ,"52.143729","-0.470834","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK40 2ES,"52.142164","-0.468024","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK40 2HH,"52.142974","-0.471547","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7TA,"52.144838","-0.469613","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK40 2EU,"52.143410","-0.469091","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7RW,"52.145001","-0.471828","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7TB,"52.146166","-0.470108","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK40 2HJ,"52.143212","-0.469727","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7RE,"52.144405","-0.470241","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK40 2EX,"52.143295","-0.468540","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7RZ,"52.143991","-0.472243","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7RF,"52.145268","-0.470182","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7TE,"52.143425","-0.470260","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7RG,"52.144933","-0.470735","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7TF,"52.143840","-0.469632","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK40 2HN,"52.143040","-0.471019","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7TG,"52.143730","-0.470191","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7TH,"52.143434","-0.471590","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7RL,"52.146016","-0.471750","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK41 7RN,"52.146128","-0.471322","E01017497","Bedford 010A","52.14446","-0.47055",16256
MK45 3DR,"52.085976","-0.425620","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK42 6BZ,"52.090813","-0.462396","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK45 3JN,"52.079940","-0.444396","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK45 3HP,"52.085472","-0.452756","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK45 3DS,"52.083646","-0.422871","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK42 6BG,"52.092566","-0.463780","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK45 3BU,"52.081646","-0.447620","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK45 3DT,"52.086487","-0.420859","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK42 6BH,"52.090088","-0.459195","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK42 6AS,"52.087902","-0.462598","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK45 3HR,"52.084514","-0.455796","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK45 3DA,"52.079804","-0.443627","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK42 6AT,"52.089401","-0.462371","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK45 3HS,"52.087259","-0.460810","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK45 3DB,"52.080613","-0.443584","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK42 6BJ,"52.094658","-0.463548","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK45 3BX,"52.080350","-0.446206","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK45 3HT,"52.086494","-0.466952","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK45 3BY,"52.081050","-0.446065","E01017548","Bedford 019C","52.08660","-0.44166",22443
MK42 6AB,"52.094004","-0.460957","E01017548","Bedford 019C","52.08660","-0.44166",22443
